[ 10] Received message from   1: 1|0
[ 14] Received message from   6: 1|1,43,4,7,13
[  6] Received message from  32: 1|0,1,43,4,7
[ 32] Received message from  13: 1|0,1,43,4,7
[ 13] Sent Broadcast: 1|0,1,43,4,7
[ 20] Received message from   6: 1|1,43,4,7,13
[ 14] Received message from   2: 1|43,4,7,13,6
[ 32] Received message from  28: 1|0,1,43,4,7
[ 28] Sent Broadcast: 1|0,1,43,4,7
[ 13] Received message from  32: 1|0,1,43,4,7
[  2] Received message from  14: 1|43,4,7,13,6
[ 20] Received message from   2: 1|43,4,7,13,6
[ 25] Received message from   6: 1|1,43,4,7,13
[ 28] Received message from  32: 1|0,1,43,4,7
[ 32] Sent Broadcast: 1|0,1,43,4,7
[ 28] Received message from   6: 1|1,43,4,7,13
[  2] Received message from  20: 1|43,4,7,13,6
[ 22] Received message from  14: 1|43,4,7,13,6
[  2] Received message from  25: 1|43,4,7,13,6
[ 30] Received message from   6: 1|1,43,4,7,13
[ 25] Received message from  20: 1|43,4,7,13,6
[ 22] Received message from   2: 1|43,4,7,13,6
[ 20] Received message from  25: 1|43,4,7,13,6
[ 32] Received message from   6: 1|1,43,4,7,13
[ 30] Received message from  14: 1|43,4,7,13,6
[ 23] Received message from   2: 1|43,4,7,13,6
[ 22] Received message from  25: 1|43,4,7,13,6
[  2] Received message from  22: 1|4,7,13,6,14
[ 30] Received message from  20: 1|43,4,7,13,6
[ 33] Received message from  14: 1|43,4,7,13,6
[ 38] Received message from   6: 1|1,43,4,7,13
[  6] Sent Broadcast: 1|1,43,4,7,13
[ 23] Received message from  25: 1|43,4,7,13,6
[  2] Received message from  30: 1|43,4,7,13,6
[ 11] Received message from  22: 1|4,7,13,6,14
[ 25] Received message from   2: 1|43,4,7,13,6
[ 38] Received message from  20: 1|43,4,7,13,6
[ 30] Received message from  25: 1|43,4,7,13,6
[ 20] Sent Broadcast: 1|43,4,7,13,6
[ 14] Received message from  30: 1|43,4,7,13,6
[ 11] Received message from  33: 1|4,7,13,6,14
[ 38] Received message from  14: 1|43,4,7,13,6
[ 30] Received message from   2: 1|43,4,7,13,6
[ 14] Sent Broadcast: 1|43,4,7,13,6
[ 11] Received message from  23: 1|4,7,13,6,2
[ 23] Received message from  22: 1|4,7,13,6,14
[ 20] Received message from  30: 1|43,4,7,13,6
[ 23] Received message from  11: 1|7,13,6,14,22
[ 38] Received message from  25: 1|43,4,7,13,6
[ 22] Received message from  33: 1|4,7,13,6,14
[  2] Received message from  38: 1|43,4,7,13,6
[ 25] Received message from  22: 1|4,7,13,6,14
[ 47] Received message from  25: 1|43,4,7,13,6
[ 14] Received message from  38: 1|43,4,7,13,6
[ 25] Sent Broadcast: 1|43,4,7,13,6
[ 26] Received message from  11: 1|7,13,6,14,22
[ 38] Received message from   2: 1|43,4,7,13,6
[ 30] Received message from  33: 1|4,7,13,6,14
[ 30] Received message from  22: 1|4,7,13,6,14
[ 22] Received message from  23: 1|4,7,13,6,2
[ 47] Received message from   2: 1|43,4,7,13,6
[ 20] Received message from  38: 1|43,4,7,13,6
[  2] Sent Broadcast: 1|43,4,7,13,6
[ 33] Received message from  11: 1|7,13,6,14,22
[ 22] Received message from  30: 1|43,4,7,13,6
[  2] Received message from  47: 1|4,7,13,6,25
[ 12] Received message from  26: 1|13,6,14,22,11
[ 22] Received message from  38: 1|43,4,7,13,6
[ 33] Received message from  22: 1|4,7,13,6,14
[ 25] Received message from  23: 1|4,7,13,6,2
[ 36] Received message from  11: 1|7,13,6,14,22
[ 47] Received message from  33: 1|4,7,13,6,14
[ 23] Received message from  30: 1|43,4,7,13,6
[ 33] Sent Broadcast: 1|4,7,13,6,14
[ 11] Received message from  47: 1|4,7,13,6,25
[ 23] Received message from  38: 1|43,4,7,13,6
[ 36] Received message from  26: 1|13,6,14,22,11
[ 25] Received message from  30: 1|43,4,7,13,6
[ 16] Received message from  12: 1|6,14,22,11,26
[ 40] Received message from  11: 1|7,13,6,14,22
[ 30] Received message from  23: 1|4,7,13,6,2
[ 36] Received message from  22: 1|4,7,13,6,14
[ 22] Received message from  47: 1|4,7,13,6,25
[ 26] Received message from  36: 1|13,6,14,22,11
[ 25] Received message from  38: 1|43,4,7,13,6
[ 40] Received message from  26: 1|13,6,14,22,11
[ 33] Received message from  30: 1|43,4,7,13,6
[ 37] Received message from  12: 1|6,14,22,11,26
[ 31] Received message from  36: 1|13,6,14,22,11
[ 38] Received message from  23: 1|4,7,13,6,2
[ 30] Received message from  38: 1|43,4,7,13,6
[ 40] Received message from  12: 1|6,14,22,11,26
[ 37] Received message from  16: 1|14,22,11,26,12
[ 47] Received message from  11: 1|7,13,6,14,22
[ 12] Received message from  40: 1|13,6,14,22,11
[ 23] Received message from  47: 1|4,7,13,6,25
[ 11] Sent Broadcast: 1|7,13,6,14,22
[ 38] Received message from  22: 1|4,7,13,6,14
[ 50] Received message from  26: 1|13,6,14,22,11
[ 26] Sent Broadcast: 1|13,6,14,22,11
[ 16] Received message from  37: 1|14,22,11,26,12
[ 39] Received message from  23: 1|4,7,13,6,2
[ 38] Received message from  30: 1|43,4,7,13,6
[ 26] Received message from  40: 1|13,6,14,22,11
[ 40] Received message from  36: 1|13,6,14,22,11
[ 30] Received message from  47: 1|4,7,13,6,25
[ 50] Received message from  12: 1|6,14,22,11,26
[ 36] Sent Broadcast: 1|13,6,14,22,11
[ 12] Sent Broadcast: 1|6,14,22,11,26
[ 47] Received message from  38: 1|43,4,7,13,6
[ 34] Received message from  31: 1|6,14,22,11,36
[ 38] Sent Broadcast: 1|43,4,7,13,6
[ 36] Received message from  40: 1|13,6,14,22,11
[ 47] Received message from  22: 1|4,7,13,6,14
[ 50] Received message from  16: 1|14,22,11,26,12
[ 22] Sent Broadcast: 1|4,7,13,6,14
[ 16] Sent Broadcast: 1|14,22,11,26,12
[ 33] Received message from  47: 1|4,7,13,6,25
[ 12] Received message from  50: 1|6,14,22,11,26
[ 47] Received message from  23: 1|4,7,13,6,2
[ 39] Received message from  37: 1|14,22,11,26,12
[ 46] Received message from  31: 1|6,14,22,11,36
[ 23] Sent Broadcast: 1|4,7,13,6,2
[ 31] Sent Broadcast: 1|6,14,22,11,36
[ 37] Received message from  39: 1|7,13,6,2,23
[ 46] Received message from  34: 1|14,22,11,36,31
[ 34] Sent Broadcast: 1|14,22,11,36,31
[ 50] Received message from  40: 1|13,6,14,22,11
[ 40] Sent Broadcast: 1|13,6,14,22,11
[ 38] Received message from  47: 1|4,7,13,6,25
[ 47] Sent Broadcast: 1|4,7,13,6,25
[ 41] Received message from  37: 1|14,22,11,26,12
[ 16] Received message from  50: 1|6,14,22,11,26
[ 47] Received message from  30: 1|43,4,7,13,6
[ 30] Sent Broadcast: 1|43,4,7,13,6
[ 50] Received message from  37: 1|14,22,11,26,12
[ 41] Received message from  39: 1|7,13,6,2,23
[ 37] Sent Broadcast: 1|14,22,11,26,12
[ 39] Sent Broadcast: 1|7,13,6,2,23
[ 37] Received message from  50: 1|6,14,22,11,26
[ 34] Received message from  46: 1|14,22,11,36,31
[ 46] Sent Broadcast: 1|14,22,11,36,31
[ 39] Received message from  41: 1|22,11,26,12,37
[ 41] Sent Broadcast: 1|22,11,26,12,37
[ 40] Received message from  50: 1|6,14,22,11,26
[ 50] Sent Broadcast: 1|6,14,22,11,26
[ 19] Received message from   5: 5|0
[ 42] Received message from   5: 5|0
[  5] Sent Broadcast: 5|0
[ 42] Received message from  19: 5|0,5
[ 19] Sent Broadcast: 5|0,5
[ 19] Received message from  42: 5|0,5
[ 42] Sent Broadcast: 5|0,5
