[ 29] Received message from   1: 1|0
[ 11] Received message from  19: 1|7,35,48,4,45
[ 39] Received message from  45: 1|33,7,35,48,4
[ 23] Received message from   6: 1|2,36,37,5,25
[  6] Sent Broadcast: 1|2,36,37,5,25
[ 26] Received message from  34: 1|33,7,35,48,50
[ 50] Received message from  45: 1|33,7,35,48,4
[ 45] Received message from  50: 1|2,33,7,35,48
[ 18] Received message from  30: 1|36,37,5,25,10
[ 11] Received message from   9: 1|35,48,4,45,19
[ 15] Received message from  22: 1|7,35,48,4,45
[ 45] Sent Broadcast: 1|33,7,35,48,4
[ 50] Sent Broadcast: 1|2,33,7,35,48
[ 28] Received message from  34: 1|33,7,35,48,50
[  9] Received message from  11: 1|35,48,4,45,19
[ 34] Sent Broadcast: 1|33,7,35,48,50
[ 15] Received message from  19: 1|7,35,48,4,45
[ 11] Received message from  39: 1|7,35,48,4,45
[ 31] Received message from   9: 1|35,48,4,45,19
[ 43] Received message from  30: 1|36,37,5,25,10
[ 19] Received message from  22: 1|7,35,48,4,45
[ 39] Received message from  11: 1|35,48,4,45,19
[ 30] Sent Broadcast: 1|36,37,5,25,10
[  9] Sent Broadcast: 1|35,48,4,45,19
[ 11] Sent Broadcast: 1|35,48,4,45,19
[ 15] Received message from  14: 1|35,48,4,45,22
[ 22] Received message from  19: 1|7,35,48,4,45
[ 43] Received message from  18: 1|37,5,25,10,30
[ 14] Received message from  15: 1|35,48,4,45,22
[ 18] Sent Broadcast: 1|37,5,25,10,30
[ 24] Received message from  22: 1|7,35,48,4,45
[ 19] Received message from  15: 1|35,48,4,45,22
[ 18] Received message from  43: 1|37,5,25,10,30
[ 43] Sent Broadcast: 1|37,5,25,10,30
[ 24] Received message from  14: 1|35,48,4,45,22
[ 28] Received message from  22: 1|7,35,48,4,45
[ 39] Received message from  19: 1|7,35,48,4,45
[ 19] Sent Broadcast: 1|7,35,48,4,45
[ 14] Received message from  28: 1|7,35,48,50,34
[ 14] Received message from  39: 1|7,35,48,4,45
[ 28] Received message from  14: 1|35,48,4,45,22
[ 24] Received message from  15: 1|35,48,4,45,22
[ 39] Received message from  22: 1|7,35,48,4,45
[ 15] Received message from  28: 1|7,35,48,50,34
[ 14] Received message from  24: 1|35,48,4,45,22
[ 22] Sent Broadcast: 1|7,35,48,4,45
[ 28] Received message from  15: 1|35,48,4,45,22
[ 22] Received message from  28: 1|7,35,48,50,34
[ 39] Received message from  14: 1|35,48,4,45,22
[ 14] Sent Broadcast: 1|35,48,4,45,22
[ 15] Received message from  39: 1|7,35,48,4,45
[ 39] Received message from  15: 1|35,48,4,45,22
[ 15] Received message from  24: 1|35,48,4,45,22
[ 15] Sent Broadcast: 1|35,48,4,45,22
[ 24] Sent Broadcast: 1|35,48,4,45,22
[ 39] Received message from  28: 1|7,35,48,50,34
[ 28] Sent Broadcast: 1|7,35,48,50,34
[ 19] Received message from  39: 1|7,35,48,4,45
[ 22] Received message from  39: 1|7,35,48,4,45
[ 28] Received message from  39: 1|7,35,48,4,45
[ 39] Sent Broadcast: 1|7,35,48,4,45
[ 17] Received message from  12: 12|0
[ 42] Received message from  12: 12|0
[ 12] Sent Broadcast: 12|0
[ 42] Received message from  17: 12|0,12
[ 17] Sent Broadcast: 12|0,12
[ 17] Received message from  42: 12|0,12
[ 42] Sent Broadcast: 12|0,12
